"FS_year","FCS","HDDS","rCSI","rural","dist_road","dist_popcenter","percent_ag","nutri_severe_constraint","nutri_moderate_constraint","nutri_reten_severe_constraint","dummy_terrain_rough","FS_month","head_age","female_head","floor_dirt_sand_dung","roof_not_natural","roof_iron","asset_index","clust_maize_mktthin","lhz_maize_mktthin","raincytot","day1rain","maxdaysnorain","lhz_day1rain","gdd","tmean","lhz_raincytot","lhz_maxdaysnorain","floodmax","lhz_floodmax","Cellphone","num_cell"
2013,52.1136363636364,5.72727272727273,5.31818181818182,0.909090909090909,4.04545454545455,66.5454545454545,36.1363636363636,0,0.909090909090909,0,0,7.22727272727273,40.8181818181818,0.227272727272727,0.545454545454545,0.5,0.5,-0.202965842671638,0.287433155080214,0.340612002376708,1352.8379873171,30,101,31,213,21.9841908056412,1160.83778911635,74,1415.36549776052,0,0.5,0.636363636363636
2013,52.1136363636364,5.72727272727273,5.31818181818182,0.909090909090909,4.04545454545455,66.5454545454545,36.1363636363636,0,0.909090909090909,0,0,7.22727272727273,40.8181818181818,0.227272727272727,0.545454545454545,0.5,0.5,-0.202965842671638,0.287433155080214,0.340612002376708,1352.8379873171,30,101,30,213,22.3282301495333,1502.11950370143,93,1415.36549776052,0,0.5,0.636363636363636
2013,52.1136363636364,5.72727272727273,5.31818181818182,0.909090909090909,4.04545454545455,66.5454545454545,36.1363636363636,0,0.909090909090909,0,0,7.22727272727273,40.8181818181818,0.227272727272727,0.545454545454545,0.5,0.5,-0.202965842671638,0.287433155080214,0.340612002376708,1352.8379873171,30,101,66,213,23.2037520765325,865.140062408014,90,1415.36549776052,0,0.5,0.636363636363636
2013,52.1136363636364,5.72727272727273,5.31818181818182,0.909090909090909,4.04545454545455,66.5454545454545,36.1363636363636,0,0.909090909090909,0,0,7.22727272727273,40.8181818181818,0.227272727272727,0.545454545454545,0.5,0.5,-0.202965842671638,0.287433155080214,0.340612002376708,1352.8379873171,30,101,51,213,23.3844776278931,866.668739229441,110,1415.36549776052,0,0.5,0.636363636363636
2010,37.71875,5.0625,0.625,1,3.2281249910593,78.1762499809265,46.8125,0,1,0,0,11,52.625,0.1875,1,0.1875,0.1875,-0.426864021477866,0,0.25,875.698697061852,38,98,36,213,21.3952828743089,1127.99811366612,50,806.409621264467,0,0.375,0.375
2010,40.78125,5.1875,0,1,13.3443749547005,78.8324995040894,13.5,0,1,0,0,11,36.5625,0.1875,0.9375,0.0625,0.0625,-0.302957947074441,0,0.25,1150.20693769791,38,103,36,213,21.3952828743089,1127.99811366612,50,1417.59670467222,0,0.1875,0.25
2010,40.4375,5.1875,1.5625,1,10.9943750500679,48.955625295639,10.375,0,0,0,0,5,35.375,0.125,0.875,0.0625,0.0625,-0.487496151436658,0.4,0.52,1269.23137266376,37,84,36,213,21.3952828743089,1127.99811366612,50,1332.90199960028,0,0.0625,0.0625
2010,40.4375,5.1875,1.5625,1,10.9943750500679,48.955625295639,10.375,0,0,0,0,5,35.375,0.125,0.875,0.0625,0.0625,-0.487496151436658,0.4,0.52,1269.23137266376,37,84,38,213,22.5009785540228,1353.25732717093,78,1332.90199960028,0,0.0625,0.0625
2010,40.4375,5.1875,1.5625,1,10.9943750500679,48.955625295639,10.375,0,0,0,0,5,35.375,0.125,0.875,0.0625,0.0625,-0.487496151436658,0.4,0.52,1269.23137266376,37,84,40,213,24.4448882841728,965.461065256596,77,1332.90199960028,0,0.0625,0.0625
2013,39.6875,4.5625,5,0.9375,9.0625,46.5,16.4375,0,0.0625,0,0,5,38.375,0.125,0.6875,0.375,0.375,-0.734886480234883,0.0833333333333333,0.166666666666667,1375.84773416098,31,101,31,213,21.9841908056412,1160.83778911635,74,1432.23214970327,0,0.25,0.25
2013,39.6875,4.5625,5,0.9375,9.0625,46.5,16.4375,0,0.0625,0,0,5,38.375,0.125,0.6875,0.375,0.375,-0.734886480234883,0.0833333333333333,0.166666666666667,1375.84773416098,31,101,30,213,22.3282301495333,1502.11950370143,93,1432.23214970327,0,0.25,0.25
2013,39.6875,4.5625,5,0.9375,9.0625,46.5,16.4375,0,0.0625,0,0,5,38.375,0.125,0.6875,0.375,0.375,-0.734886480234883,0.0833333333333333,0.166666666666667,1375.84773416098,31,101,31,213,23.8679262832857,1064.54262607495,87,1432.23214970327,0,0.25,0.25
2010,37.1875,4.4375,0.375,1,18.8093749284744,53.2606248855591,6.9375,0,0,0,0,11,48.6875,0.125,1,0.0625,0.0625,-0.636632620255039,0,0,1411.55536941649,36,101,38,213,22.5009785540228,1353.25732717093,78,1681.66766332973,0,0,0
2011,43.625,4.9375,1,1,4.18812502920628,59.5137498378754,0.125,0,1,0,0,2,45.4375,0.375,0.75,0.5,0.5,-0.362345962690973,0,0,1405.27693382636,53,97,53,213,22.0166284838753,1496.28398112339,92,1171.70921663053,0,0.25,0.4375
2010,41.15625,5.1875,4.625,1,1.09749998990446,59.8418748378754,0,0,1,0,0,9,44.75,0.1875,0.8125,0.1875,0.1875,-0.190422955536234,0.0434782608695652,0.478260869565217,1251.86858087412,38,93,36,213,21.3952828743089,1127.99811366612,50,1136.03889386563,0,0.25,0.375
2010,41.15625,5.1875,4.625,1,1.09749998990446,59.8418748378754,0,0,1,0,0,9,44.75,0.1875,0.8125,0.1875,0.1875,-0.190422955536234,0.0434782608695652,0.478260869565217,1251.86858087412,38,93,37,213,22.4000715730336,1134.10969596811,54,1136.03889386563,0,0.25,0.375
2013,48.125,5.625,2.8125,1,1.0625,60.125,0,0,1,0,0,6,47.5625,0.1875,0.6875,0.3125,0.3125,-0.401219100874273,0,0.666666666666667,1274.307010193,30,99,31,213,21.9841908056412,1160.83778911635,74,1349.53528639936,0,0.5,0.6875
2013,48.125,5.625,2.8125,1,1.0625,60.125,0,0,1,0,0,6,47.5625,0.1875,0.6875,0.3125,0.3125,-0.401219100874273,0,0.666666666666667,1274.307010193,30,99,51,213,21.8768613251163,974.352538033768,72,1349.53528639936,0,0.5,0.6875
2010,37.375,4.6875,1.5625,1,0.546250002575106,50.7674994468689,0.625,0,0.9375,0,0,11.5625,47,0.1875,0.9375,0.0625,0.0625,-0.335915826539678,0.334375,0.334375,1246.44274893596,38,106,36,213,21.3952828743089,1127.99811366612,50,1135.15703106755,0,0.125,0.125
2011,35.96875,4.5625,0.625,1,0.456874997355044,50.0918748378754,25.3125,0,1,0,0,3,43.375,0.25,0.9375,0.125,0.125,-0.426864021477866,0.5,0.5,1062.83514983343,53,104,52,213,20.8802710018248,1090.40569960296,67,962.375627914088,0,0.125,0.125
2010,32.46875,4.3125,3.5,1,11.714999973774,39.6600003242493,22.25,0,0,0,0,7,39.875,0.125,0.875,0.1875,0.1875,-0.510282689773015,0.793103448275862,1,1047.34542252279,35,96,36,213,21.3952828743089,1127.99811366612,50,965.721881110508,0,0,0
2010,32.46875,4.3125,3.5,1,11.714999973774,39.6600003242493,22.25,0,0,0,0,7,39.875,0.125,0.875,0.1875,0.1875,-0.510282689773015,0.793103448275862,1,1047.34542252279,35,96,37,213,22.4000715730336,1134.10969596811,54,965.721881110508,0,0,0
2010,32.46875,4.3125,3.5,1,11.714999973774,39.6600003242493,22.25,0,0,0,0,7,39.875,0.125,0.875,0.1875,0.1875,-0.510282689773015,0.793103448275862,1,1047.34542252279,35,96,42,213,25.6750136397814,867.212885856628,117,965.721881110508,0,0,0
2013,46.2368421052632,4.94736842105263,5.26315789473684,0.894736842105263,10.7368421052632,36.3684210526316,24.4210526315789,0.0526315789473684,0,0,0,7.10526315789474,42.4210526315789,0.105263157894737,0.842105263157895,0.210526315789474,0.210526315789474,-0.688736475382253,0.336549707602339,0.535964912280702,1046.44344815239,31,110,31,213,21.9841908056412,1160.83778911635,74,1086.78361143759,0,0.210526315789474,0.526315789473684
2013,46.2368421052632,4.94736842105263,5.26315789473684,0.894736842105263,10.7368421052632,36.3684210526316,24.4210526315789,0.0526315789473684,0,0,0,7.10526315789474,42.4210526315789,0.105263157894737,0.842105263157895,0.210526315789474,0.210526315789474,-0.688736475382253,0.336549707602339,0.535964912280702,1046.44344815239,31,110,51,213,21.8768613251163,974.352538033768,72,1086.78361143759,0,0.210526315789474,0.526315789473684
2013,46.2368421052632,4.94736842105263,5.26315789473684,0.894736842105263,10.7368421052632,36.3684210526316,24.4210526315789,0.0526315789473684,0,0,0,7.10526315789474,42.4210526315789,0.105263157894737,0.842105263157895,0.210526315789474,0.210526315789474,-0.688736475382253,0.336549707602339,0.535964912280702,1046.44344815239,31,110,67,213,24.535200221102,763.584629524838,123,1086.78361143759,0,0.210526315789474,0.526315789473684
2010,34.34375,4.8125,1.5,1,1.80687499349006,51.2962505817413,43.6875,0,1,0,0,12,42.125,0.125,0.875,0.25,0.25,-0.46979528366474,0.4,0.4,1010.83039648901,35,99,36,213,21.3952828743089,1127.99811366612,50,916.196786886235,0,0.0625,0.0625
2010,39.59375,5.25,1.9375,1,1.71687498223037,56.9312500953674,19.6875,0,1,0,0,7,38.875,0.125,0.875,0.1875,0.1875,-0.170278231685717,1,1,1119.82458106445,36,103,36,213,21.3952828743089,1127.99811366612,50,1037.41963908918,0,0,0
2010,39.84375,5.0625,0.3125,1,4.29062502086163,101.238124370575,20.0625,0,0,0,0,11,46.75,0.375,0.9375,0.25,0.25,-0.368675747597673,0,0.25,1070.43021789569,37,114,36,213,21.3952828743089,1127.99811366612,50,1015.11170492939,0,0.125,0.125
2011,47.28125,4.8125,0.3125,1,0.377499998430721,118.796251296997,25.125,0,0.9375,0,0,1,44.25,0.4375,0.875,0.3125,0.3125,-0.457180086457262,0.25,0.5,1066.61904579547,53,110,52,213,20.8802710018248,1090.40569960296,67,950.714583336921,0,0,0
2010,32.625,4.1875,4.4375,1,1.39562499988824,101.539999485016,52.625,0,0.375,0,0,3.4375,41.625,0.25,1,0.125,0.125,-0.46979528366474,0.0875,0.45625,1072.43550467877,37,98,36,213,21.3952828743089,1127.99811366612,50,1066.61904579547,0,0.0625,0.125
2011,51.0625,6.125,0,0,0.34437500545755,76.6681251525879,35.8125,0,1,0,0,1,44.375,0.0625,0.4375,1,1,0.817551287139724,0.25,0.5,876.384320017023,53,108,52,213,20.8802710018248,1090.40569960296,67,838.781724770502,0,0.6875,1.125
2010,46.75,5.75,2.5,0,0.85500000230968,78.0174999237061,28.1875,0,1,0,0,9,43.875,0.25,0.1875,0.9375,0.9375,0.642219109961114,0.2,0.4,942.826807192977,38,104,36,213,21.3952828743089,1127.99811366612,50,920.879650634873,0,0.875,1.3125
2010,35.21875,5.1875,1.0625,1,0.70562500320375,19.0618751049042,56.625,0,0,0,0,5.8125,43.625,0.4375,0.9375,0.125,0.125,-0.452094415892822,0.296875,0.296875,1284.24657194707,40,84,40,213,25.1850754142368,1185.74998764753,75,1511.41612030658,0,0.25,0.375
2011,27.84375,4.1875,0.3125,1,3.33600001037121,23.9519997835159,66.5333333015442,0,0,0,0,3,42.125,0.3125,0.875,0.4375,0.4375,-0.517812216416054,0.25,0.25,1359.00224234993,66,100,64,213,24.6044744070707,1363.43710915804,85,1027.70110860513,0,0.25,0.25
2010,35.375,5.1875,2.375,1,5.29312504827976,20.7031248807907,63.9375,0,0,0,0,10,42,0.3125,0.9375,0.375,0.25,-0.487496151436658,0.25,0.5,1151.72988576571,40,99,40,213,25.1850754142368,1185.74998764753,75,1359.00224234993,0,0.0625,0.125
2010,39.40625,4.9375,3.625,1,6.01500003784895,26.4537500143051,33.1875,0,0,0,0,10,45,0.25,0.9375,0.25,0.25,-0.277727552659485,0.25,0.5,1310.9283949028,40,90,40,213,25.1850754142368,1185.74998764753,75,1513.88594029052,0,0,0
2010,44.875,5.4375,1.125,1,1.07187499757856,13.1356251239777,47.625,0,0,0,0,10,42.875,0.125,0.9375,0.375,0.375,-0.238439888287548,0.125,0.285714285714286,1040.63554065468,40,97,40,213,24.4448882841728,965.461065256596,77,1228.51470505008,0,0.25,0.3125
2010,44.875,5.4375,1.125,1,1.07187499757856,13.1356251239777,47.625,0,0,0,0,10,42.875,0.125,0.9375,0.375,0.375,-0.238439888287548,0.125,0.285714285714286,1040.63554065468,40,97,36,213,22.8285064553991,1060.57633269147,87,1228.51470505008,0,0.25,0.3125
2010,44.875,5.4375,1.125,1,1.07187499757856,13.1356251239777,47.625,0,0,0,0,10,42.875,0.125,0.9375,0.375,0.375,-0.238439888287548,0.125,0.285714285714286,1040.63554065468,40,97,40,213,25.1850754142368,1185.74998764753,75,1228.51470505008,0,0.25,0.3125
2010,44.875,5.4375,1.125,1,1.07187499757856,13.1356251239777,47.625,0,0,0,0,10,42.875,0.125,0.9375,0.375,0.375,-0.238439888287548,0.125,0.285714285714286,1040.63554065468,40,97,37,213,22.0395305651455,863.744721488158,73,1228.51470505008,0,0.25,0.3125
2010,44.875,5.4375,1.125,1,1.07187499757856,13.1356251239777,47.625,0,0,0,0,10,42.875,0.125,0.9375,0.375,0.375,-0.238439888287548,0.125,0.285714285714286,1040.63554065468,40,97,37,213,22.4000715730336,1134.10969596811,54,1228.51470505008,0,0.25,0.3125
2010,44.875,5.4375,1.125,1,1.07187499757856,13.1356251239777,47.625,0,0,0,0,10,42.875,0.125,0.9375,0.375,0.375,-0.238439888287548,0.125,0.285714285714286,1040.63554065468,40,97,40,213,24.312189413199,1053.04186703822,84,1228.51470505008,0,0.25,0.3125
2013,55.1739130434783,6.17391304347826,2.30434782608696,0.869565217391304,1.04347826086957,17.9565217391304,46.3913043478261,0.0434782608695652,0.0434782608695652,0,0,7.26086956521739,39.695652173913,0.0869565217391304,0.608695652173913,0.521739130434783,0.521739130434783,-0.146876209748564,0.076304347826087,0.245652173913043,1280.1648550214,30,100,31,213,23.8679262832857,1064.54262607495,87,1237.84416638976,0,0.565217391304348,0.782608695652174
2013,55.1739130434783,6.17391304347826,2.30434782608696,0.869565217391304,1.04347826086957,17.9565217391304,46.3913043478261,0.0434782608695652,0.0434782608695652,0,0,7.26086956521739,39.695652173913,0.0869565217391304,0.608695652173913,0.521739130434783,0.521739130434783,-0.146876209748564,0.076304347826087,0.245652173913043,1280.1648550214,30,100,31,213,22.8637086489205,1031.8785890184,91,1237.84416638976,0,0.565217391304348,0.782608695652174
2013,55.1739130434783,6.17391304347826,2.30434782608696,0.869565217391304,1.04347826086957,17.9565217391304,46.3913043478261,0.0434782608695652,0.0434782608695652,0,0,7.26086956521739,39.695652173913,0.0869565217391304,0.608695652173913,0.521739130434783,0.521739130434783,-0.146876209748564,0.076304347826087,0.245652173913043,1280.1648550214,30,100,31,213,23.6831155553111,1406.6516868484,85,1237.84416638976,0,0.565217391304348,0.782608695652174
2013,55.1739130434783,6.17391304347826,2.30434782608696,0.869565217391304,1.04347826086957,17.9565217391304,46.3913043478261,0.0434782608695652,0.0434782608695652,0,0,7.26086956521739,39.695652173913,0.0869565217391304,0.608695652173913,0.521739130434783,0.521739130434783,-0.146876209748564,0.076304347826087,0.245652173913043,1280.1648550214,30,100,51,213,21.207329104428,746.125561618805,87,1237.84416638976,0,0.565217391304348,0.782608695652174
2013,55.1739130434783,6.17391304347826,2.30434782608696,0.869565217391304,1.04347826086957,17.9565217391304,46.3913043478261,0.0434782608695652,0.0434782608695652,0,0,7.26086956521739,39.695652173913,0.0869565217391304,0.608695652173913,0.521739130434783,0.521739130434783,-0.146876209748564,0.076304347826087,0.245652173913043,1280.1648550214,30,100,51,213,21.8768613251163,974.352538033768,72,1237.84416638976,0,0.565217391304348,0.782608695652174
2013,55.1739130434783,6.17391304347826,2.30434782608696,0.869565217391304,1.04347826086957,17.9565217391304,46.3913043478261,0.0434782608695652,0.0434782608695652,0,0,7.26086956521739,39.695652173913,0.0869565217391304,0.608695652173913,0.521739130434783,0.521739130434783,-0.146876209748564,0.076304347826087,0.245652173913043,1280.1648550214,30,100,66,213,23.2037520765325,865.140062408014,90,1237.84416638976,0,0.565217391304348,0.782608695652174
2011,56.78125,5.375,0.625,1,11.0775000452995,42.5987501144409,15.125,0,1,0,0,1,43.875,0.3125,0.9375,0.25,0.25,-0.39146228593403,0.25,0.25,1534.13369407109,65,92,53,213,22.0166284838753,1496.28398112339,92,1212.84276163207,0,0.0625,0.0625
2010,39.21875,5.25,4.3125,1,3.26437497138977,32.5512503385544,35.9375,0,0,0,0,4,41.75,0.125,0.9375,0.25,0.25,-0.186779357721297,0.2,0.3,1310.42132994275,57,106,40,213,24.4448882841728,965.461065256596,77,1523.53092467194,0,0.3125,0.3125
2010,39.21875,5.25,4.3125,1,3.26437497138977,32.5512503385544,35.9375,0,0,0,0,4,41.75,0.125,0.9375,0.25,0.25,-0.186779357721297,0.2,0.3,1310.42132994275,57,106,40,213,25.1850754142368,1185.74998764753,75,1523.53092467194,0,0.3125,0.3125
2013,44.5882352941176,5.23529411764706,5.35294117647059,0.941176470588235,2.58823529411765,31.5294117647059,39.9411764705882,0,0.0588235294117647,0,0,4,43.8235294117647,0.176470588235294,0.705882352941177,0.470588235294118,0.470588235294118,-0.397941222197034,0,0.125,1575.57591101894,31,102,31,213,23.8679262832857,1064.54262607495,87,1681.53692847678,0,0.294117647058824,0.352941176470588
2013,44.5882352941176,5.23529411764706,5.35294117647059,0.941176470588235,2.58823529411765,31.5294117647059,39.9411764705882,0,0.0588235294117647,0,0,4,43.8235294117647,0.176470588235294,0.705882352941177,0.470588235294118,0.470588235294118,-0.397941222197034,0,0.125,1575.57591101894,31,102,31,213,23.6831155553111,1406.6516868484,85,1681.53692847678,0,0.294117647058824,0.352941176470588
2010,33.15625,4.4375,0.5625,1,8.53187507390976,28.8199998140335,11.5,0,0,0,0,4,40.375,0.25,0.9375,0.125,0.125,-0.540598754752411,0.2,0.4,1160.46636028213,39,91,40,213,24.4448882841728,965.461065256596,77,1157.30880327209,0,0.1875,0.25
2010,46.75,5.5625,4.25,1,0.326875001308508,5.93562492728233,58.1875,0,0,0,0,11,44.4375,0.4375,0.75,0.375,0.375,-0.221938762251969,0,0,921.477726644616,40,95,40,213,25.1850754142368,1185.74998764753,75,1058.41318390333,0,0.5625,0.6875
2010,36.5,5.0625,2.375,1,4.25812504440546,33.886249423027,12.875,0,0.0625,0,0,7.75,44.625,0.3125,0.9375,0.125,0.125,-0.457180086457262,0.325892857142857,0.955357142857143,1172.64810166244,37,93,36,213,21.3952828743089,1127.99811366612,50,1208.65971803178,0,0.125,0.1875
2010,36.5,5.0625,2.375,1,4.25812504440546,33.886249423027,12.875,0,0.0625,0,0,7.75,44.625,0.3125,0.9375,0.125,0.125,-0.457180086457262,0.325892857142857,0.955357142857143,1172.64810166244,37,93,40,213,24.4448882841728,965.461065256596,77,1208.65971803178,0,0.125,0.1875
2010,36.5,5.0625,2.375,1,4.25812504440546,33.886249423027,12.875,0,0.0625,0,0,7.75,44.625,0.3125,0.9375,0.125,0.125,-0.457180086457262,0.325892857142857,0.955357142857143,1172.64810166244,37,93,40,213,25.1850754142368,1185.74998764753,75,1208.65971803178,0,0.125,0.1875
2013,44.4722222222222,5.11111111111111,2.11111111111111,0.944444444444444,3.83333333333333,33.1111111111111,19.8888888888889,0,0.111111111111111,0,0,5.11111111111111,45.1111111111111,0.277777777777778,0.777777777777778,0.333333333333333,0.333333333333333,-0.291252435679528,0.0590909090909091,0.177272727272727,1278.71518822624,31,103,31,213,21.9841908056412,1160.83778911635,74,1332.1963034987,0,0.222222222222222,0.277777777777778
2013,44.4722222222222,5.11111111111111,2.11111111111111,0.944444444444444,3.83333333333333,33.1111111111111,19.8888888888889,0,0.111111111111111,0,0,5.11111111111111,45.1111111111111,0.277777777777778,0.777777777777778,0.333333333333333,0.333333333333333,-0.291252435679528,0.0590909090909091,0.177272727272727,1278.71518822624,31,103,31,213,23.8679262832857,1064.54262607495,87,1332.1963034987,0,0.222222222222222,0.277777777777778
2013,44.4722222222222,5.11111111111111,2.11111111111111,0.944444444444444,3.83333333333333,33.1111111111111,19.8888888888889,0,0.111111111111111,0,0,5.11111111111111,45.1111111111111,0.277777777777778,0.777777777777778,0.333333333333333,0.333333333333333,-0.291252435679528,0.0590909090909091,0.177272727272727,1278.71518822624,31,103,31,213,23.6831155553111,1406.6516868484,85,1332.1963034987,0,0.222222222222222,0.277777777777778
